"after",373
"events",373
"infrastructure",373
"names",372
"teaching",372
"framework",371
"corpora",370
"amp",369
"pour",368
"needs",368
"type",366
"arts",366
"significant",365
"found",364
"show",363
"recognition",363
"designed",360
"yet",359
"machine",358
"etc",356
"relationships",356
"therefore",354
"role",353
"main",353
"elements",352
"2005",352
"code",352
"global",351
"others",350
"renddhheading1",350
"environment",349
"here",348
"following",347
"life",347
"develop",346
"spatial",346
"concept",344
"better",344
"archival",343
"beyond",343
"find",343
"key",342
"digitales",342
"education",341
"chinese",341
"addition",337
"developing",337
"via",336
"her",334
"uses",334
"annotations",333
"high",333
"value",333
"currently",332
"novel",332
"presented",331
"discussion",330
"interactive",329
"local",329
"classification",328
"virtual",327
"team",327
"political",326
"nature",325
"entre",325
"manuscripts",324
"best",322
"xmlspacepreserve",322
"recent",320
"four",319
"mhi",318
"result",318
"latin",318
"view",317
"performance",317
"pthis",316
"services",316
"dataset",316
"understand",315
"sciences",315
"dans",313
"page",312
"cambridge",312
"quantitative",312
"2004",312
"2018",312
"natural",311
"test",311
"pages",311
"program",311
"applications",310
"contemporary",310
"une",310
"examples",310
"applied",309
"management",309
"linguistics",308
"itself",308
"long",308
"build",308
"encoding",308
"datasets",308
"poster",307
"proceedings",307
"problem",305
"less",304
"transcription",304
"already",303
"towards",303
"whether",302
"institute",302
"especially",301
"rendfootnote",300
"few",299
"manuscript",299
"discuss",299
"faculty",299
"distribution",298
"must",297
"standard",297
"mrow",297
"become",295
"stories",294
"publication",293
"attention",292
"simple",292
"2003",291
"places",291
"impact",290
"“the",290
"rendinlinegraphic",290
"unique",289
"useful",289
"past",289
"site",289
"accessible",289
"nsw",288
"task",288
"2000",288
"read",288
"goal",288
"represent",287
"although",287
"identified",285
"name",284
"–",284
"short",284
"take",284
"articles",284
"item",284
"arthur",281
"college",281
"just",280
"association",280
"relevant",279
"instance",279
"object",279
"processes",279
"entity",279
"institutional",279
"particularly",278
"shared",278
"scientific",277
"changes",277
"according",276
"aspects",276
"bag",276
"personal",276
"variety",275
"graph",274
"share",274
"before",274
"resource",274
"par",274
"associated",273
"last",273
"described",272
"communication",272
"review",272
"series",272
"format",272
"studiesterm",270
"fiction",270
"1797addrline",268
"2751addrline",268
"addrlineaustraliaaddrline",268
"addrlinelocked",268
"addrlinepaul",268
"addrlinepenrith",268
"arthuraddrline",268
"date20141219t135000zdate",268
"encodingutf8",268
"identdhconvalidator",268
"labeldhconvalidatorlabel",268
"ncategory",268
"nkeywords",268
"nsubcategory",268
"ntopics",268
"pconverted",268
"publisherpaul",268
"sidneypublisher",268
"termpaperterm",268
"version10",268
"version19",268
"xmlnshttpwwwteicorgns10",268
"major",268
"initial",267
"primary",267
"structures",267
"provided",266
"scale",266
"termenglishterm",266
"feature",266
"shown",266
"renditalicthe",266
"authorship",265
"medieval",265
"japanese",264
"european",263
"under",263
"panel",263
"certain",263
"members",263
"providing",262
"line",261
"oxford",261
"function",261
"points",261
"humanidades",261
"produced",260
"close",259
"end",259
"hand",259
"methodology",258
"ontology",258
"consider",258
"additional",257
"cases",257
"automatic",257
"reuse",257
"includes",257
"event",257
"readers",257
"upon",256
"known",256
"subject",255
"step",255
"disciplines",255
"markup",255
"april",255
"digitized",254
"values",254
"evaluation",253
"genre",253
"fields",252
"highly",252
"print",251
"core",251
"jhi",250
"physical",249
"aims",249
"visualizations",249
"sense",247
"due",247
"conceptual",247
"preservation",246
"society",246
"gender",246
"interpretation",245
"internet",245
"experiences",245
"describe",245
"mining",244
"digitization",244
"every",244
"date",243
"links",243
"german",242
"report",242
"term",242
"spaces",241
"offer",240
"issue",240
"meaning",240
"website",239
"challenge",239
"activities",239
"differences",238
"enable",238
"areas",238
"frequency",237
"selected",237
"produce",237
"problems",237
"2001",237
"quality",237
"engagement",236
"diverse",236
"pwe",236
"story",236
"year",236
"november",235
"aim",235
"least",235
"letters",235
"perspective",235
"sobre",235
"historians",234
"larger",234
"city",234
"themselves",234
"2002",234
"programs",234
"limited",233
"histories",233
"survey",233
"files",233
"editing",232
"represented",232
"electronic",232
"est",232
"relationship",231
"fact",231
"lines",230
"previous",230
"categories",230
"full",229
"higher",229
"plays",229
"play",229
"interdisciplinary",229
"audience",229
"offers",229
"fig",229
"makes",228
"age",228
"proposed",228
"women",228
"comparison",227
"necessary",227
"translation",227
"algorithm",227
"graduate",226
"domain",226
"interested",226
"reference",226
"standards",226
"museum",225
"special",224
"difficult",224
"van",224
"style",224
"sur",224
"este",224
"built",222
"ahi",222
"databases",222
"ideas",222
"final",221
"der",221
"kind",220
"contexts",220
"she",220
"area",219
"rendcolor000000",219
"french",218
"relation",218
"complete",217
"exploring",217
"rendblock",217
"algorithms",217
"description",217
"next",217
"theoretical",217
"big",216
"focused",216
"detection",216
"left",216
"wide",215
"great",215
"twitter",215
"central",214
"video",214
"instead",214
"skills",214
"considered",214
"más",214
"either",213
"n1001",213
"discourse",213
"easily",213
"statistical",213
"above",212
"modelling",212
"relations",212
"did",212
"pedagogy",212
"against",211
"basic",211
"architecture",211
"parts",211
"per",211
"base",211
"automatically",210
"finally",210
"location",210
"directly",209
"representations",209
"interaction",209
"programming",209
"platforms",208
"specifically",207
"school",207
"intellectual",207
"along",206
"headbibliographyhead",206
"ancient",206
"opportunities",206
"perspectives",206
"student",206
"taken",206
"extracted",206
"speech",206
"game",206
"called",205
"notes",205
"sets",205
"narratives",204
"phase",204
"humanists",204
"evidence",203
"size",203
"alignment",203
"levels",203
"components",203
"mobile",203
"analyses",202
"similarity",202
"affiliationuniversity",202
"power",202
"engage",202
"repository",202
"america",202
"corresponding",201
"look",201
"link",201
"initiative",201
"color",200
"total",200
"included",200
"whole",200
"class",200
"once",199
"renditalicdigital",199
"popular",198
"courses",198
"generated",197
"stage",197
"defined",197
"connections",197
"movement",197
"compare",196
"exploration",196
"black",196
"accuracy",196
"workflow",195
"far",195
"idea",195
"five",194
"publications",194
"sample",194
"you",194
"old",194
"poems",193
"findings",193
"involved",193
"chicago",193
"son",193
"qui",193
"paperterm",192
"analyze",192
"creative",192
"vol",192
"cannot",191
"contains",191
"turn",191
"diversity",191
"formal",191
"advanced",190
"required",190
"linking",190
"placefoot",190
"degree",189
"und",189
"needed",189
"renditalicproceedings",188
"sharing",188
"real",188
"done",186
"importance",186
"dictionary",186
"spanish",186
"individuals",185
"basis",185
"argue",185
"output",184
"examine",184
"times",184
"contribute",184
"right",184
"vision",184
"clusters",183
"identification",183
"references",183
"toward",183
"shi",183
"named",182
"though",182
"integrated",181
"service",181
"steps",181
"measure",181
"discovery",181
"annotated",180
"interesting",179
"papers",179
"documentation",179
"cluster",179
"lack",179
"war",178
"printed",178
"width16002cm",178
"added",177
"overview",177
"seen",177
"sites",177
"efforts",176
"input",176
"come",176
"ongoing",175
"british",175
"demonstrate",175
"october",175
"lab",175
"increasingly",174
"identifying",174
"ability",174
"anchor",174
"female",174
"distant",173
"established",173
"versions",173
"locations",173
"tasks",173
"script",173
"experiment",173
"appear",172
"memory",172
"1999",172
"requires",172
"humanitieshi",172
"index",172
"crowdsourcing",172
"photographs",172
"represents",171
"opportunity",171
"enables",171
"deep",171
"russian",171
"analysisterm",170
"connected",170
"pas",170
"possibilities",170
"geographic",170
"methodologies",169
"activity",169
"audiences",169
"why",169
"reflect",169
"act",169
"delta",169
"esta",169
"third",168
"addin",168
"biblio",168
"effort",167
"evolution",167
"genres",167
"account",167
"article",167
"relatively",167
"presents",167
"sus",167
"analyzing",166
"detailed",166
"distance",166
"compared",166
"hope",166
"require",165
"likely",165
"good",165
"region",165
"whose",164
"talk",164
"march",164
"rendinline",164
"google",164
"reality",164
"implementation",164
"identity",164
"games",164
"countries",163
"insights",163
"contain",163
"top",163
"thinking",163
"qualitative",163
"rendcolor222222",163
"serve",163
"indigenous",163
"resulting",162
"film",162
"experiments",162
"extraction",162
"caribbean",162
"dutch",162
"display",161
"initiatives",161
"million",161
"recently",161
"give",160
"retrieval",160
"record",160
"bring",159
"experimental",159
"methodological",159
"foundation",159
"reader",159
"goals",159
"newspapers",159
"pedagogical",159
"finding",158
"allowing",158
"classical",158
"later",158
"pattern",158
"rhi",158
"outside",158
"suggest",158
"interactions",158
"red",158
"functions",158
"light",157
"underlying",157
"dhi",157
"oral",157
"expertise",157
"little",157
"strategies",157
"principles",157
"clustering",156
"100",156
"sound",156
"gis",156
"focuses",156
"supported",156
"largescale",156
"too",156
"sequence",156
"rendno",156
"desde",156
"americaaffiliation",155
"n1002",155
"difference",155
"learn",155
"get",155
"visualisation",155
"facilitate",154
"purpose",154
"collected",154
"frequent",154
"overall",154
"manual",154
"museums",154
"manually",154
"comprehensive",154
"containing",154
"formats",154
"beginning",153
"nodes",153
"amount",153
"clear",153
"segments",153
"alternative",153
"geographical",153
"temporal",153
"generate",152
"numbers",152
"dynamic",152
"want",152
"organizations",152
"furthermore",152
"funded",151
"position",151
"lexical",151
"ocr",151
"grant",150
"attribution",150
"increase",150
"remains",150
"urban",150
"landscape",150
"technological",150
"editorial",150
"información",150
"investigación",150
"component",149
"influence",149
"person",149
"broader",149
"structural",149
"europe",149
"think",149
"classes",149
"rendbibliography",149
"datos",149
"rendunderline",149
"performed",148
"artists",148
"periods",148
"average",148
"measures",148
"vocabulary",148
"staff",148
"control",147
"despite",147
"requirements",147
"centre",147
"primarily",147
"north",146
"testing",146
"construction",146
"practical",146
"rich",146
"today",146
"disciplinary",146
"writers",145
"free",145
"kinds",145
"call",144
"indeed",144
"almost",144
"entire",144
"target",144
"funding",144
"nlp",144
"organization",144
"doing",144
"tagging",143
"fully",143
"renditalicjournal",143
"minnesota",143
"throughout",143
"combination",143
"gold",143
"wider",143
"led",142
"appropriate",142
"john",142
"properties",142
"distinct",142
"greek",142
"automated",142
"concerns",142
"response",142
"usually",142
"always",142
"economic",142
"supporting",141
"conducted",141
"changing",141
"structured",141
"lhi",141
"suggests",141
"curation",141
"reports",141
"volume",140
"starting",140
"1997",140
"late",140
"politics",140
"generation",140
"librarians",140
"queer",140
"increasing",139
"contrast",139
"quite",139
"contributions",139
"propose",139
"neural",139
"newspaper",139
"termlong",138
"interests",138
"apply",138
"having",138
"usage",138
"andor",137
"items",137
"face",137
"file",137
"simply",137
"vector",137
"section",136
"webbased",136
"prototype",136
"universities",136
"chi",136
"shape",136
"external",136
"translations",136
"graphs",136
"essential",135
"interviews",135
"background",135
"actual",135
"implications",135
"continue",135
"title",135
"citation",135
"frequently",135
"held",134
"know",134
"lead",134
"researcher",134
"takes",134
"longterm",134
"investigate",134
"capture",134
"complexity",134
"labor",134
"ontologies",134
"schema",134
"regarding",134
"regions",134
"debates",134
"plot",133
"consists",133
"improve",133
"colonial",133
"active",132
"tags",132
"aesthetic",132
"artifacts",132
"integration",132
"separate",132
"shift",132
"trained",132
"guidelines",132
"musical",132
"termdigital",131
"strong",131
"regional",131
"nous",131
"proyecto",131
"scholar",130
"broad",130
"matching",130
"api",130
"environments",130
"análisis",130
"effective",129
"implemented",129
"moreover",129
"plan",129
"bibliographic",129
"audio",129
"interoperability",129
"sont",129
"figures",128
"mit",128
"characteristics",128
"rules",128
"distributed",127
"paris",127
"passages",127
"professor",127
"educational",127
"generally",127
"native",127
"lives",127
"race",127
"details",126
"investigation",126
"representing",126
"greater",126
"widely",126
"largely",126
"effect",126
"feedback",126
"humanities”",126
"white",125
"centuries",125
"encoded",125
"rdf",125
"critique",125
"modes",125
"department",125
"perhaps",124
"factors",124
"innovative",124
"samples",124
"typically",124
"annual",124
"define",124
"analyzed",124
"era",124
"cultures",124
"editors",123
"direct",123
"springer",123
"query",123
"low",123
"consortium",123
"interfaces",123
"undergraduate",123
"python",123
"méxico",123
"variants",122
"start",122
"transformation",122
"fundamental",122
"opensource",122
"easy",121
"becomes",121
"lists",121
"visualize",121
"scores",121
"units",121
"scope",121
"earlier",120
"layers",120
"selection",120
"believe",120
"experts",120
"abstract",120
"empirical",120
"contribution",120
"publishers",120
"scripts",120
"acm",120
"reveal",119
"commons",119
"relative",119
"looking",119
"exist",119
"successful",119
"multimedia",119
"comparative",119
"introduce",119
"moretti",119
"taking",119
"discussions",119
"engineering",119
"feminist",119
"score",118
"received",118
"bible",118
"conclusion",118
"variation",118
"population",118
"han",118
"functionality",117
"sometimes",117
"medium",117
"practitioners",117
"phi",117
"country",117
"describes",117
"tokens",117
"centers",117
"became",116
"expected",116
"composition",116
"cognitive",116
"preliminary",116
"behind",116
"july",116
"benefit",116
"stanford",116
"partir",116
"growing",115
"previously",115
"seems",115
"applying",115
"app",115
"presence",115
"things",115
"transcriptions",115
"recherche",115
"bhi",114
"drawing",114
"add",114
"archaeology",114
"discussed",114
"professional",114
"answer",114
"extract",114
"category",114
"mentioned",114
"layer",114
"routledge",114
"below",114
"significantly",114
"trends",114
"possibility",114
"workshops",114
"entries",114
"obtained",114
"parte",114
"appears",113
"extensive",113
"september",113
"mean",113
"titles",113
"down",113
"sydney",113
"success",113
"dialogue",113
"vectors",113
"brown",113
"crucial",113
"segmentation",113
"intended",113
"male",113
"progress",113
"canada",113
"notion",113
"government",113
"nos",113
"n1003",112
"explored",112
"middle",112
"ones",112
"australian",112
"move",112
"comparing",111
"determine",111
"session",111
"derived",111
"learned",111
"1998",111
"thi",111
"academy",111
"mark",111
"classroom",111
"tutorial",111
"criticism",111
"action",110
"données",110
"solution",110
"argues",110
"emerging",110
"perform",110
"collective",110
"institution",110
"retrieved",110
"plus",110
"‘the",109
"connect",109
"dimensions",109
"element",109
"ieee",109
"1994",109
"correct",109
"infrastructures",109
"definition",109
"something",108
"technique",108
"ghi",108
"mostly",108
"subjects",108
"19th",108
"assessment",108
"follow",108
"cinema",108
"cellcell",108
"industry",107
"reconstruction",107
"expert",107
"mind",107
"six",107
"theories",107
"similarly",107
"discipline",107
"length",107
"rendbackgroundwhite",107
"worked",107
"rendendnote",107
"ces",107
"sentiment",106
"themes",106
"detail",106
"embedded",106
"longer",106
"von",106
"purposes",106
"seem",106
"south",106
"analyse",106
"innovation",106
"conditions",106
"effects",106
"setting",106
"journals",106
"draw",106
"inquiry",106
"repositories",106
"tales",106
"begin",106
"—",106
"forma",106
"attempt",105
"historic",105
"day",105
"decades",105
"poem",105
"sociales",105
"allowed",105
"guide",105
"june",105
"solutions",105
"stages",105
"edited",105
"reasons",105
"describing",105
"supports",104
"extent",104
"young",104
"extended",104
"put",104
"statistics",104
"sustainability",104
"centrality",104
"recorded",104
"congress",104
"dissemination",104
"run",104
"parameters",104
"focusing",104
"teams",104
"universidad",104
"drama",103
"sentence",103
"rare",103
"literacy",103
"approximately",103
"decisions",103
"abstracts",103
"bridge",103
"netherlands",103
"berlin",103
"server",103
"cette",103
"también",103
"través",103
"urlpicturesimage1png",102
"religious",102
"boundaries",102
"observed",102
"drawn",102
"contents",102
"phd",102
"instances",102
"clearly",102
"poetic",102
"studying",102
"sustainable",102
"rendnormal",102
"dos",102
"meeting",101
"analytical",101
"volumes",101
"meaningful",101
"dedicated",101
"until",101
"adding",101
"news",101
"imaging",101
"cultura",101
"uso",101
"combining",100
"evaluate",100
"thomas",100
"assumptions",100
"tradition",100
"participation",100
"ehi",100
"expand",100
"private",100
"scientists",100
"1995",100
"rendnormal1",100
"limitations",100
"justice",100
"ensure",100
"descriptions",100
"pilot",100
"correspondence",99
"interpretations",99
"acts",99
"australia",99
"designing",99
"stylistic",99
"visualizing",99
"conversation",99
"ask",99
"helps",98
"theatre",98
"handwritten",98
"chosen",98
"france",98
"leading",98
"enough",98
"emotion",98
"planning",98
"hypothesis",98
"expression",98
"1993",98
"considering",98
"collaborations",98
"encourage",98
"family",98
"“a",98
"trabajo",98
"termtext",97
"never",97
"achieve",97
"introduced",97
"capacity",97
"independent",97
"texas",97
"philosophy",96
"rendsuperscript1hi",96
"computers",96
"understood",96
"necessarily",96
"adopted",96
"wikipedia",96
"roles",96
"analytics",96
"multilingual",96
"conocimiento",96
"january",95
"status",95
"changed",95
"contained",95
"asked",95
"gap",95
"1996",95
"morphological",95
"authority",95
"curriculum",95
"rendlist",95
"workflows",95
"historia",95
"interpretive",94
"remain",94
"divided",94
"moving",94
"segment",94
"ultimately",94
"1991",94
"match",94
"provenance",94
"moment",94
"showing",94
"formation",94
"relational",94
"searching",94
"gain",94
"mainly",94
"matthew",94
"quarterly",94
"timeline",93
"indicate",93
"sentences",93
"reveals",93
"visible",93
"followed",93
"alhi",93
"objective",93
"significance",93
"queries",93
"half",93
"performing",93
"majority",93
"comes",93
"outputs",93
"unicode",93
"editor",93
"labels",93
"errors",93
"ser",93
"policy",92
"highlight",92
"sections",92
"stored",92
"live",92
"artistic",92
"picture",92
"engine",92
"employed",92
"accurate",92
"hathitrust",92
"das",92
"thought",92
"potentially",92
"collation",92
"accessibility",92
"blog",92
"otherwise",91
"dramatic",91
"emergence",91
"started",91
"copyright",91
"pto",91
"translated",91
"exchange",91
"summer",91
"engaging",91
"catalog",91
"backgroundwhite",91
"20th",90
"whereas",90
"again",90
"select",90
"1000",90
"hhi",90
"views",90
"your",90
"involves",90
"italian",90
"phenomena",90
"choose",90
"aimed",90
"responses",90
"layout",90
"persons",90
"mais",90
"attempts",90
"box",90
"began",90
"frequencies",89
"surface",89
"aspect",89
"smaller",89
"quickly",89
"shakespeare",89
"contextual",89
"gives",89
"aux",89
"1992",89
"studied",89
"missing",89
"expressed",89
"illinois",89
"archaeological",89
"expressions",89
"thousands",89
"zoteroitem",89
"ptr",89
"subset",88
"challenging",88
"committee",88
"rise",88
"movements",88
"tend",88
"typical",88
"enabling",88
"combined",88
"criteria",88
"combine",88
"github",88
"estudio",88
"assigned",87
"paragraph",87
"respect",87
"lost",87
"emphasis",87
"living",87
"actions",87
"classifier",87
"similarities",87
"citations",87
"dariah",87
"discover",87
"partners",87
"tell",87
"deal",87
"musicians",87
"intelligence",87
"council",87
"china",86
"networked",86
"termdata",86
"effectively",86
"organized",86
"creates",86
"domains",86
"connection",86
"positions",86
"explain",85
"matter",85
"augmented",85
"rate",85
"surrounding",85
"legal",85
"commercial",85
"additionally",85
"hidden",85
"publish",85
"canon",85
"smith",85
"suitable",85
"nearly",85
"transcribed",85
"nacional",85
"teachers",85
"así",85
"desarrollo",85
"lblb",85
"seek",84
"termarchivesterm",84
"reception",84
"strategy",84
"valuable",84
"actors",84
"establish",84
"geography",84
"die",84
"actually",84
"entry",84
"curves",84
"mode",84
"prior",84
"machines",84
"away",84
"estos",84
"herramientas",84
"n1004",83
"australiaaffiliation",83
"parallel",83
"say",83
"iterative",83
"seeks",83
"assess",83
"robust",83
"developments",83
"explores",83
"meet",83
"renddhdefault0cell",83
"dimension",83
"catalogue",83
"latent",83
"presenting",82
"ground",82
"plans",82
"proper",82
"tweets",82
"chapters",82
"extend",82
"took",82
"engaged",82
"typeunordered",82
"praxis",82
"toolkit",82
"colors",81
"occur",81
"side",81
"computinghi",81
"reflection",81
"home",81
"true",81
"efficient",81
"construct",81
"doi",81
"consistent",81
"random",81
"styles",81
"reach",81
"expect",81
"bringing",81
"travel",81
"caso",81
"conservation",80
"informed",80
"paintings",80
"producing",80
"traditions",80
"voices",80
"fhi",80
"ngrams",80
"metaphor",80
"outline",80
"composed",80
"verse",80
"growth",80
"node",80
"systematic",80
"matrix",80
"cities",80
"distinctive",80
"html",80
"humanistic",80
"buddhist",80
"david",80
"california",80
"teach",80
"cslcitation",80
"san",80
"internal",79
"outcomes",79
"amsterdam",79
"displayed",79
"decade",79
"heterogeneous",79
"devices",79
"generic",79
"inform",79
"differ",79
"landscapes",79
"dynamics",79
"siemens",79
"coding",79
"letter",79
"tanto",79
"dun",79
"historically",78
"flexible",78
"lower",78
"settings",78
"law",78
"advances",78
"james",78
"percentage",78
"developers",78
"foster",78
"speakers",78
"dates",78
"largest",78
"semantics",78
"offering",78
"curated",78
"indian",78
"latter",78
"noted",78
"office",78
"trace",78
"house",77
"urlpicturesimage2png",77
"post",77
"publicly",77
"reason",77
"positive",77
"collect",77
"principal",77
"paradigm",77
"participatory",77
"seven",77
"variations",77
"anthology",77
"stylometric",77
"brief",77
"cover",77
"signs",77
"examining",77
"shapes",77
"thematic",77
"addresses",77
"circulation",77
"artworks",77
"“digital",77
"permite",77
"recursos",77
"options",76
"closely",76
"follows",76
"brings",76
"choice",76
"carried",76
"addressed",76
"pfor",76
"documentary",76
"variant",76
"storytelling",76
"collecting",76
"recognized",76
"frame",76
"benefits",76
"recording",76
"availability",76
"rights",76
"screen",76
"comics",76
"dunhuang",76
"voyant",76
"msub",76
"member",76
"comme",76
"edges",75
"nor",75
"said",75
"august",75
"enhance",75
"interpret",75
"tested",75
"integrate",75
"involving",75
"graphics",75
"rockwell",75
"minneapolis",75
"renddhheading2",75
"schools",75
"argument",75
"mass",75
"quotations",75
"secondary",75
"digitised",75
"perception",75
"pos",75
"factor",74
"rendrules",74
"served",74
"simultaneously",74
"sort",74
"subsequent",74
"indicates",74
"situation",74
"1987",74
"identities",74
"evaluating",74
"explicit",74
"february",74
"descriptive",74
"unit",74
"canadian",74
"property",74
"business",74
"iiif",74
"pen",74
"emotional",73
"green",73
"project’s",73
"substantial",73
"broadly",73
"expanding",73
"marked",73
"numerous",73
"websites",73
"achieved",73
"lessons",73
"renditalicliterary",73
"twentieth",73
"geospatial",73
"revealed",73
"demonstrates",73
"emerge",73
"package",73
"classified",73
"spread",73
"partnership",73
"programme",73
"storage",73
"cost",73
"promote",73
"1990",73
"jockers",73
"conclusions",73
"campo",73
"avec",73
"manera",73
"puede",73
"archivo",73
"​the​",73
"historyhi",72
"vast",72
"aligned",72
"calls",72
"paragraphs",72
"traces",72
"limits",72
"environmental",72
"calculated",72
"voice",72
"constructed",72
"metrics",72
"syntactic",72
"ethical",72
"importantly",72
"liberal",72
"portal",72
"typediv2",72
"occurrences",72
"interact",72
"awareness",72
"markers",72
"train",72
"precision",72
"drucker",72
"matches",72
"che",72
"lod",72
"metrical",72
"proyectos",72
"employ",71
"violence",71
"enabled",71
"graphical",71
"going",71
"klein",71
"illustrate",71
"proposal",71
"rely",71
"scene",71
"fragments",71
"pca",71
"gephi",71
"remaining",71
"liu",71
"inclusion",71
"dance",71
"usability",71
"capital",71
"documented",71
"insight",71
"virginia",71
"distributions",71
"artificial",71
"sequences",71
"momo",71
"behavior",70
"relating",70
"formula",70
"conduct",70
"extracting",70
"whi",70
"originally",70
"phenomenon",70
"claims",70
"initially",70
"alongside",70
"increased",70
"hierarchical",70
"forthcoming",70
"eder",70
"arguments",70
"andrew",70
"error",70
"txm",70
"ainsi",70
"estas",70
"offered",69
"manner",69
"stylometry",69
"procedure",69
"sea",69
"alone",69
"khi",69
"viewer",69
"migration",69
"colour",69
"highlights",69
"terras",69
"taiwan",69
"module",69
"exists",69
"processed",69
"summary",69
"canonical",69
"hard",69
"powerful",69
"sessions",69
"addressing",69
"conventional",69
"minimal",69
"poets",69
"instructors",69
"zeta",69
"operations",69
"htrc",69
"donnees",69
"español",69
"​and​",69
